n_contigs	contig_bp	gap_pct	ctg_N50	ctg_L50	ctg_N90	ctg_L90	ctg_max	gc_avg	gc_std	filename
13	18011	0.000	6	1306	12	1084	2591	0.49392	0.02411	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_138.fa
1118	2312930	0.000	325	2199	909	1205	12090	0.47044	0.04345	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_139.fa
512	729721	0.000	199	1388	443	1067	3083	0.61097	0.04095	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_13.fa
1	1252	0.000	1	1252	1	1252	1252	0.58387	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_140.fa
106	190281	0.000	33	1927	88	1109	5699	0.49101	0.03519	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_141.fa
782	1377232	0.000	256	1815	652	1117	9200	0.54022	0.03525	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_142.fa
9110	13904421	0.000	3326	1503	7767	1073	10912	0.34903	0.03429	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_143.fa
77	236136	0.000	20	3885	58	1469	12535	0.48146	0.03118	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_144.fa
433	3087436	0.000	86	11103	290	3242	47222	0.65333	0.04578	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_145.fa
133	1259042	0.000	10	20546	77	3646	191242	0.28793	0.02527	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_146.fa
30	57600	0.000	9	2146	25	1058	5989	0.41944	0.04054	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_147.fa
5023	8449275	0.000	1663	1664	4215	1090	17542	0.27272	0.03936	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_148.fa
1009	3541752	0.000	247	4412	761	1764	25770	0.40327	0.02620	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_149.fa
252	2862340	0.000	45	18460	168	4873	102481	0.48230	0.03065	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_14.fa
25	82726	0.000	4	3941	18	1331	30892	0.32360	0.03285	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_150.fa
79	146301	0.000	25	1938	66	1106	5786	0.35769	0.04360	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_151.fa
637	4225308	0.000	141	8239	462	3281	59755	0.61299	0.02701	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_152.fa
1190	2091871	0.000	380	1749	995	1106	19283	0.40535	0.04167	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_153.fa
77	144657	0.000	26	1893	64	1177	8766	0.24275	0.03612	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_154.fa
4	4562	0.000	2	1145	4	1017	1380	0.43446	0.01241	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_155.fa
1642	2854168	0.000	564	1805	1377	1120	6931	0.58391	0.03254	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_156.fa
232	360193	0.000	84	1452	198	1101	7964	0.44623	0.05458	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_157.fa
40	53368	0.000	16	1241	35	1036	2800	0.52162	0.02160	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_158.fa
105	251586	0.000	22	3051	82	1184	12899	0.36469	0.04232	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_159.fa
268	4853286	0.000	51	30678	166	8066	80816	0.60819	0.03313	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_15.fa
716	11197698	0.000	132	22426	492	6891	148585	0.40429	0.02354	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_160.fa
908	2330856	0.000	210	2877	706	1317	36341	0.33392	0.04303	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_161.fa
266	597080	0.000	61	2271	212	1194	25453	0.55290	0.05265	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_162.fa
1	1606	0.000	1	1606	1	1606	1606	0.46762	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_163.fa
22	41580	0.000	6	1831	19	1111	9080	0.34656	0.02532	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_164.fa
2014	4503553	0.000	605	2513	1618	1277	10173	0.54366	0.02318	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_165.fa
755	10139349	0.000	113	21372	489	5501	359051	0.39177	0.03177	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_166.fa
1	1281	0.000	1	1281	1	1281	1281	0.56362	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_167.fa
268	441939	0.000	98	1673	227	1131	5087	0.35003	0.02540	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_168.fa
34	46347	0.000	13	1196	30	1028	3779	0.41584	0.03607	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_169.fa
1	1696	0.000	1	1696	1	1696	1696	0.57724	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_16.fa
4	4954	0.000	2	1362	4	1061	1429	0.38736	0.05750	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_170.fa
543	1085807	0.000	164	2106	444	1176	11210	0.62986	0.02134	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_171.fa
138	3773568	0.000	26	48927	77	14579	141113	0.35386	0.01893	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_172.fa
10	12412	0.000	5	1194	9	1035	1774	0.47438	0.05098	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_173.fa
52	135378	0.000	11	2705	41	1293	11972	0.37213	0.04543	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_174.fa
214	5964433	0.000	37	49757	125	13265	212522	0.35409	0.01899	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_175.fa
61	99230	0.000	20	1426	52	1103	8249	0.38997	0.03654	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_176.fa
154	283018	0.000	47	1898	128	1100	11436	0.31279	0.03017	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_177.fa
717	1613606	0.000	226	2525	578	1300	8416	0.69743	0.05139	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_178.fa
1	1035	0.000	1	1035	1	1035	1035	0.49372	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_179.fa
4	25317	0.000	1	13846	3	2229	13846	0.34210	0.01488	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_17.fa
2	3064	0.000	1	1732	2	1332	1732	0.32148	0.01400	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_180.fa
440	2159062	0.000	72	7893	292	2016	64278	0.33241	0.04180	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_181.fa
44	73872	0.000	16	1929	38	1099	3224	0.40976	0.02539	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_182.fa
13	26319	0.000	3	2844	11	1112	6719	0.63836	0.02413	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_183.fa
47	60428	0.000	20	1223	42	1024	2418	0.53910	0.01630	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_184.fa
143	240679	0.000	49	1661	121	1114	4466	0.18009	0.03522	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_185.fa
1	1005	0.000	1	1005	1	1005	1005	0.45871	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_186.fa
2	2119	0.000	1	1093	2	1026	1093	0.57102	0.00275	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_187.fa
123	1803444	0.000	23	23895	76	7789	99714	0.30715	0.02409	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_188.fa
249	490578	0.000	75	2073	204	1180	10410	0.40832	0.03162	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_189.fa
7594	11945256	0.000	2846	1588	6468	1108	4874	0.43640	0.03319	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_18.fa
16	24884	0.000	6	1570	14	1052	3952	0.41633	0.02619	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_190.fa
206	536623	0.000	35	3000	157	1166	42472	0.69228	0.03118	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_191.fa
3	38521	0.000	1	21558	3	6224	21558	0.38363	0.00733	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_192.fa
4	4385	0.000	2	1159	4	1017	1177	0.36807	0.04241	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_193.fa
46	64573	0.000	18	1419	41	1071	2716	0.23042	0.03135	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_194.fa
1467	7617159	0.000	358	5876	1121	2740	62953	0.48536	0.03340	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_195.fa
2	2848	0.000	1	1842	2	1006	1842	0.51650	0.00525	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_196.fa
18	31924	0.000	6	2045	15	1072	4710	0.41079	0.02364	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_197.fa
175	367460	0.000	51	2309	142	1171	7125	0.41606	0.03249	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_198.fa
22	88459	0.000	4	8468	15	1347	15313	0.44484	0.01917	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_199.fa
1	1734	0.000	1	1734	1	1734	1734	0.45559	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_19.fa
4	7794	0.000	2	1549	4	1213	3769	0.50115	0.01477	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_1.fa
22	33066	0.000	8	1277	19	1050	5374	0.34613	0.02999	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_200.fa
1	1075	0.000	1	1075	1	1075	1075	0.51163	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_201.fa
2525	4361858	0.000	852	1756	2112	1119	16771	0.41712	0.03967	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_202.fa
2	3897	0.000	1	2533	2	1364	2533	0.42315	0.00750	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_203.fa
544	5474840	0.000	78	16834	363	4311	132124	0.55413	0.03220	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_204.fa
1245	7132863	0.000	306	6582	948	3030	49639	0.51692	0.03764	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_205.fa
107	368789	0.000	27	4107	81	1671	14108	0.40409	0.02253	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_206.fa
309	5528376	0.000	61	26590	200	8487	111202	0.31631	0.02685	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_207.fa
74	140304	0.000	23	2043	61	1093	5704	0.57728	0.04328	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_208.fa
6	8936	0.000	3	1425	6	1070	2181	0.47415	0.01816	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_209.fa
21	34455	0.000	8	1919	18	1074	3299	0.56389	0.02068	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_20.fa
1174	2943911	0.000	327	2859	925	1346	24965	0.34177	0.02103	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_210.fa
33	54534	0.000	11	1600	28	1067	4186	0.31239	0.05061	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_211.fa
369	1631033	0.000	67	6417	251	1882	48028	0.49849	0.02925	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_212.fa
460	1311468	0.000	108	3317	351	1408	33595	0.45304	0.03225	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_213.fa
10	832306	0.000	1	470025	3	99773	470025	0.43331	0.01881	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_214.fa
198	1523323	0.000	19	20904	121	2833	76553	0.31615	0.02859	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_215.fa
14	24932	0.000	4	1852	12	1043	5058	0.35677	0.03453	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_216.fa
2690	8948958	0.000	812	3555	2141	1976	34826	0.37680	0.03461	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_217.fa
767	10935918	0.000	138	22066	520	6283	222669	0.53621	0.02521	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_218.fa
1176	2847916	0.000	284	2719	921	1243	41315	0.51418	0.04386	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_219.fa
4	6146	0.000	2	1479	4	1311	2008	0.58379	0.03732	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_21.fa
8	14969	0.000	3	1956	7	1268	3312	0.51734	0.02501	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_220.fa
673	3979829	0.000	184	7218	514	3197	27883	0.34875	0.01749	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_221.fa
3186	4994191	0.000	1149	1554	2706	1087	11494	0.55177	0.04020	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_222.fa
1	1023	0.000	1	1023	1	1023	1023	0.38905	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_223.fa
6	9639	0.000	3	1578	6	1182	2481	0.48314	0.01703	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_224.fa
2424	3081863	0.000	1014	1209	2136	1032	4183	0.47550	0.04759	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_225.fa
1776	2920791	0.000	638	1678	1502	1103	8107	0.55586	0.03666	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_226.fa
16	38351	0.000	2	3761	13	1082	17302	0.51227	0.02107	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_22.fa
755	3543504	0.000	192	5684	570	2476	31225	0.46455	0.02789	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_23.fa
34	2316470	0.000	5	146693	16	36452	459953	0.38797	0.02292	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_24.fa
9	12732	0.000	4	1402	8	1066	2355	0.51626	0.06090	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_25.fa
5536	8949008	0.000	1989	1632	4687	1104	6354	0.62019	0.03026	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_26.fa
858	2749246	0.000	212	3958	645	1602	18663	0.68338	0.02826	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_27.fa
1319	8641043	0.000	270	7786	976	3183	90454	0.44798	0.02519	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_28.fa
282	420961	0.000	104	1455	242	1061	6969	0.42975	0.03555	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_29.fa
1	1024	0.000	1	1024	1	1024	1024	0.43555	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_2.fa
1974	2820134	0.000	737	1353	1700	1046	25383	0.61713	0.04237	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_30.fa
3947	9031931	0.000	1355	2413	3244	1488	9985	0.49026	0.01396	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_31.fa
1404	3038834	0.000	401	2189	1133	1245	63462	0.63116	0.04508	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_32.fa
20	25816	0.000	9	1337	18	1060	1922	0.54497	0.04175	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_33.fa
187	570142	0.000	35	3579	138	1336	30809	0.52862	0.04316	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_34.fa
9	11182	0.000	4	1197	8	1028	1846	0.49678	0.04871	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_35.fa
10	12640	0.000	5	1229	9	1107	1940	0.58070	0.04059	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_36.fa
16	27907	0.000	7	1734	14	1224	2643	0.43681	0.02183	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_37.fa
16	27473	0.000	5	1541	14	1045	6406	0.33618	0.05674	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_38.fa
32	108175	0.000	4	7768	23	1311	33871	0.47344	0.02863	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_39.fa
123	1116095	0.000	24	11506	85	4059	67319	0.33202	0.02604	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_3.fa
33	56165	0.000	12	1786	28	1109	5605	0.66036	0.03257	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_40.fa
5	7149	0.000	2	1551	5	1120	2112	0.29641	0.02892	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_41.fa
1	1061	0.000	1	1061	1	1061	1061	0.59001	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_42.fa
92	118565	0.000	39	1221	81	1031	2345	0.52982	0.03172	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_43.fa
962	6657386	0.000	170	8848	703	3228	90923	0.46210	0.03483	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_44.fa
3	3639	0.000	2	1244	3	1096	1299	0.48640	0.03367	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_45.fa
272	721515	0.000	69	3208	211	1377	15639	0.38778	0.01704	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_46.fa
787	1734490	0.000	234	2371	635	1265	38246	0.64740	0.02702	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_47.fa
266	2685133	0.000	31	20096	161	3968	265635	0.39043	0.04500	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_48.fa
1	1402	0.000	1	1402	1	1402	1402	0.64622	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_49.fa
2219	3839038	0.000	787	1805	1861	1134	8064	0.63580	0.02735	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_4.fa
3768	5252836	0.000	1511	1365	3267	1065	5665	0.49225	0.02009	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_50.fa
9	14451	0.000	4	1647	8	1197	3077	0.44315	0.00762	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_51.fa
1640	2782905	0.000	572	1720	1379	1124	8890	0.56200	0.03572	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_52.fa
56	1155722	0.000	5	109783	11	31155	142344	0.34394	0.02653	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_53.fa
3	3819	0.000	2	1045	3	1037	1737	0.55172	0.03516	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_54.fa
1	1055	0.000	1	1055	1	1055	1055	0.55071	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_55.fa
169	1825795	0.000	23	17910	112	4239	108823	0.24860	0.03061	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_56.fa
155	684791	0.000	39	5500	116	2253	23226	0.33304	0.03321	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_57.fa
458	3736845	0.000	79	13243	307	3334	69666	0.46598	0.02315	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_58.fa
26	53179	0.000	9	1974	22	1164	6031	0.44501	0.03450	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_59.fa
4	4743	0.000	2	1164	4	1004	1435	0.39279	0.02354	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_5.fa
86	1069470	0.000	12	23263	49	4914	93652	0.34694	0.03362	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_60.fa
1234	2249425	0.000	415	1917	1026	1160	9426	0.40754	0.02073	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_61.fa
51	65299	0.000	22	1250	45	1036	2268	0.49200	0.03673	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_62.fa
629	3055145	0.000	116	6487	437	2136	61430	0.36706	0.02548	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_63.fa
514	3550123	0.000	107	9854	360	3126	55172	0.40452	0.03178	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_64.fa
7	9765	0.000	3	1514	7	1051	2300	0.60430	0.02587	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_65.fa
83	123152	0.000	30	1389	71	1070	5404	0.75411	0.03306	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_66.fa
4	5289	0.000	3	1119	4	1074	1977	0.52146	0.03727	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_67.fa
117	159470	0.000	46	1309	102	1029	3157	0.54350	0.05754	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_68.fa
1420	8754762	0.000	250	7018	1053	2929	80820	0.61175	0.03309	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_69.fa
16	46346	0.000	3	4219	12	1206	15069	0.46466	0.02010	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_6.fa
3	4056	0.000	2	1283	3	1209	1564	0.36662	0.01030	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_70.fa
3	3677	0.000	2	1134	3	1062	1481	0.47267	0.00595	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_71.fa
2	2460	0.000	1	1326	2	1134	1326	0.50407	0.02975	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_72.fa
728	1577494	0.000	188	2340	582	1162	16160	0.39210	0.05491	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_73.fa
837	3246244	0.000	218	4725	635	1999	17879	0.48021	0.02532	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_74.fa
2425	4068750	0.000	873	1715	2045	1131	13373	0.50833	0.03357	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_75.fa
1095	3528598	0.000	277	3767	827	1649	28417	0.50512	0.04760	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_76.fa
214	850300	0.000	23	6084	146	1544	53598	0.48892	0.05104	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_77.fa
13	16364	0.000	6	1224	12	1054	1799	0.41585	0.01680	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_78.fa
92	481278	0.000	9	13853	55	1643	47996	0.42238	0.04176	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_79.fa
537	2983359	0.000	71	8531	359	2293	81164	0.33662	0.02344	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_7.fa
1126	9125615	0.000	171	11818	772	3535	125572	0.33124	0.03443	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_80.fa
1	1096	0.000	1	1096	1	1096	1096	0.52646	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_81.fa
1248	7492359	0.000	235	7448	912	2867	84300	0.55585	0.04064	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/17m_NC_Bin_82.fa
