"MAG","classification","reason","lineage","lineage.scores","superkingdom","confidence","phylum","class","order","family","genus","species","Depth.x","category","n_contigs","contig_bp","gap_pct","ctg_N50","ctg_L50","ctg_N90","ctg_L90","ctg_max","gc_avg","gc_std","size_mbp","Dataset","Complete","Single","Duplicated","Fragmented","Missing","n_markers","Scores_bacteria_odb10","Scores_archaea_odb10","Scores_eukaryota_odb10"
"15_5m_68.fa","taxid assigned","based on 3428/3715 ORFs","1;131567;2;1224;1236","1.00;1.00;0.99;0.94;0.82","Bacteria","0.99","Proteobacteria: 0.94","Gammaproteobacteria: 0.82","no support","no support","no support","no support","15_5m","NCB",1201,2807578,0,336,2636,955,1285,14258,0.43536,0.03263,2.807578,"bacteria_odb10","67.7","54","13.7","17.7","14.6","124","C:67.7%[S:54.0%,D:13.7%],F:17.7%,M:14.6%,n:124","C:10.8%[S:8.2%,D:2.6%],F:4.6%,M:84.6%,n:194","C:1.6%[S:1.2%,D:0.4%],F:2.0%,M:96.4%,n:255"
"15_5m_69.fa","taxid assigned","based on 1983/3924 ORFs","1;131567;2","1.00;0.73;0.64","Bacteria","0.64","no support","no support","no support","no support","no support","no support","15_5m","NCB",188,2990657,0,25,28744,113,6481,201661,0.2502,0.03823,2.990657,"archaea_odb10","3.6","3.1","0.5","0.5","95.9","194","C:4.0%[S:4.0%,D:0.0%],F:2.4%,M:93.6%,n:124","C:3.6%[S:3.1%,D:0.5%],F:0.5%,M:95.9%,n:194","C:0.8%[S:0.4%,D:0.4%],F:0.4%,M:98.8%,n:255"
"15_5m_71.fa","taxid assigned","based on 1308/1612 ORFs","1;131567;2;1783272","1.00;0.98;0.95;0.35","Bacteria","0.95","no support","no support","no support","no support","no support","no support","15_5m","NCB",782,1177129,0,289,1445,668,1070,5667,0.64698,0.04571,1.177129,"bacteria_odb10","9.7","9.7","0","11.3","79","124","C:9.7%[S:9.7%,D:0.0%],F:11.3%,M:79.0%,n:124","C:2.1%[S:2.1%,D:0.0%],F:2.1%,M:95.8%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.4%,M:99.6%,n:255"
"15_5m_73.fa","taxid assigned","based on 1973/2016 ORFs","1;131567;2;1783270;68336;976;37452;1898104","1.00;1.00;1.00;0.97;0.97;0.97;0.93;0.93","Bacteria","1.00","Bacteroidetes: 0.97",NA,NA,NA,NA,"Bacteroidetes bacterium: 0.93","15_5m","NCB",691,1778846,0,211,2869,550,1494,9030,0.37758,0.02166,1.778846,"bacteria_odb10","40.3","39.5","0.8","9.7","50","124","C:40.3%[S:39.5%,D:0.8%],F:9.7%,M:50.0%,n:124","C:5.7%[S:5.7%,D:0.0%],F:2.6%,M:91.7%,n:194","C:2.0%[S:2.0%,D:0.0%],F:1.6%,M:96.4%,n:255"
"15_5m_74.fa","taxid assigned","based on 4754/5349 ORFs","1;131567;2;1783257;74201","1.00;1.00;0.99;0.55;0.49","Bacteria","0.99","Verrucomicrobia: 0.49","no support","no support","no support","no support","no support","15_5m","NCB",2484,4226360,0,877,1758,2086,1129,9167,0.60552,0.02389,4.22636,"bacteria_odb10","33.1","31.5","1.6","17.7","49.2","124","C:33.1%[S:31.5%,D:1.6%],F:17.7%,M:49.2%,n:124","C:5.2%[S:5.2%,D:0.0%],F:3.6%,M:91.2%,n:194","C:0.8%[S:0.8%,D:0.0%],F:0.8%,M:98.4%,n:255"
"15_5m_77.fa","taxid assigned","based on 1928/2062 ORFs","1;131567;2;1224;1236;135618;403","1.00;1.00;1.00;0.84;0.75;0.72;0.46","Bacteria","1.00","Proteobacteria: 0.84","Gammaproteobacteria: 0.75","Methylococcales: 0.72","Methylococcaceae: 0.46","no support","no support","15_5m","NCB",870,1578250,0,296,1837,725,1168,6473,0.46463,0.03257,1.57825,"bacteria_odb10","19.4","19.4","0","12.1","68.5","124","C:19.4%[S:19.4%,D:0.0%],F:12.1%,M:68.5%,n:124","C:4.6%[S:4.6%,D:0.0%],F:4.1%,M:91.3%,n:194","C:1.6%[S:1.6%,D:0.0%],F:1.2%,M:97.2%,n:255"
"15_5m_78.fa","taxid assigned","based on 2832/2972 ORFs","1;131567;2;1224;28211","1.00;0.91;0.91;0.67;0.43","Bacteria","0.91","Proteobacteria: 0.67","Alphaproteobacteria: 0.43","no support","no support","no support","no support","15_5m","NCB",834,2490056,0,213,3594,636,1532,19544,0.60514,0.02513,2.490056,"alphaproteobacteria_odb10","67.4","67.4","0","13.9","18.7","432","C:71.8%[S:71.8%,D:0.0%],F:17.7%,M:10.5%,n:124","C:9.3%[S:9.3%,D:0.0%],F:7.2%,M:83.5%,n:194","C:6.3%[S:6.3%,D:0.0%],F:2.4%,M:91.3%,n:255"
"15_5m_79.fa","taxid assigned","based on 773/2859 ORFs","1;131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052","1.00;0.93;0.62;0.53;0.52;0.52;0.51;0.51;0.50;0.32;0.32","Eukaryota","0.62","Chlorophyta: 0.52","Chlorophyceae: 0.51","Chlamydomonadales: 0.50","Chlamydomonadaceae: 0.32","Chlamydomonas: 0.32","no support","15_5m","NCB",495,2753309,0,92,8096,340,2447,43089,0.66528,0.04198,2.753309,"archaea_odb10","2","1.5","0.5","0.5","97.5","194","C:0.8%[S:0.0%,D:0.8%],F:0.8%,M:98.4%,n:124","C:2.0%[S:1.5%,D:0.5%],F:0.5%,M:97.5%,n:194","C:0.4%[S:0.4%,D:0.0%],F:0.4%,M:99.2%,n:255"
"15_5m_8.fa","taxid assigned","based on 2743/3013 ORFs","1;131567;2;1783257;74201","1.00;1.00;0.99;0.35;0.33","Bacteria","0.99","Verrucomicrobia: 0.33","no support","no support","no support","no support","no support","15_5m","NCB",137,3421488,0,27,44222,81,11592,133287,0.58337,0.02827,3.421488,"bacteria_odb10","86.3","85.5","0.8","5.6","8.1","124","C:86.3%[S:85.5%,D:0.8%],F:5.6%,M:8.1%,n:124","C:17.5%[S:17.5%,D:0.0%],F:4.1%,M:78.4%,n:194","C:2.4%[S:2.4%,D:0.0%],F:1.2%,M:96.4%,n:255"
"15_5m_80.fa","taxid assigned","based on 701/789 ORFs","1;131567;2;1224","1.00;0.95;0.94;0.90","Bacteria","0.94","Proteobacteria: 0.90","no support","no support","no support","no support","no support","15_5m","NCB",334,534760,0,115,1512,284,1077,18946,0.32062,0.03519,0.53476,"bacteria_odb10","16.9","16.9","0","12.9","70.2","124","C:16.9%[S:16.9%,D:0.0%],F:12.9%,M:70.2%,n:124","C:2.6%[S:2.6%,D:0.0%],F:1.5%,M:95.9%,n:194","C:1.2%[S:1.2%,D:0.0%],F:0.0%,M:98.8%,n:255"
"15_5m_84.fa","taxid assigned","based on 1631/1744 ORFs","1;131567;2;1783270;68336;976","1.00;1.00;0.99;0.73;0.72;0.71","Bacteria","0.99","Bacteroidetes: 0.71","no support","no support","no support","no support","no support","15_5m","NCB",1433,2579337,0,455,1836,1189,1112,12967,0.46816,0.04186,2.579337,"Check_logs","-","-","-","-","-","-","-","-","-"
"15_5m_85.fa","taxid assigned (2/2)","based on 748/797 ORFs","1;131567;2;1224","1.00;0.99;0.99;0.56","Bacteria","0.99","Proteobacteria: 0.56","no support","no support","no support","no support","no support","15_5m","NCB",523,1971351,0,94,5558,372,1648,41880,0.54124,0.05139,1.971351,"bacteria_odb10","1.6","1.6","0","0","98.4","124","C:1.6%[S:1.6%,D:0.0%],F:0.0%,M:98.4%,n:124","C:0.5%[S:0.5%,D:0.0%],F:0.0%,M:99.5%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15_5m_88.fa","taxid assigned","based on 826/1103 ORFs","1;131567;2;1783272;200795","1.00;0.99;0.95;0.55;0.49","Bacteria","0.95","Chloroflexi: 0.49","no support","no support","no support","no support","no support","15_5m","NCB",506,933222,0,161,1874,419,1136,9538,0.41598,0.03645,0.933222,"archaea_odb10","0.5","0.5","0","0","99.5","194","C:0.0%[S:0.0%,D:0.0%],F:1.6%,M:98.4%,n:124","C:0.5%[S:0.5%,D:0.0%],F:0.0%,M:99.5%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15_5m_89.fa","taxid assigned","based on 5896/6019 ORFs","1;131567;2;1783272;201174;1760;52018","1.00;1.00;1.00;0.97;0.96;0.96;0.32","Bacteria","1.00","Actinobacteria: 0.96","Actinomycetia: 0.96","no support","no support","no support","no support","15_5m","NCB",2169,4400542,0,637,2132,1767,1182,24268,0.40338,0.02109,4.400542,"bacteria_odb10","59.7","25","34.7","9.7","30.6","124","C:59.7%[S:25.0%,D:34.7%],F:9.7%,M:30.6%,n:124","C:13.4%[S:6.7%,D:6.7%],F:3.1%,M:83.5%,n:194","C:3.6%[S:2.0%,D:1.6%],F:2.4%,M:94.0%,n:255"
"15_5m_9.fa","taxid assigned","based on 2140/2306 ORFs","1;131567;2;1224;2008785;119069;1798413;1970530","1.00;0.99;0.99;0.84;0.51;0.51;0.51;0.46","Bacteria","0.99","Proteobacteria: 0.84","Hydrogenophilalia: 0.51","Hydrogenophilales: 0.51",NA,NA,"Hydrogenophilales bacterium 28-61-23: 0.46","15_5m","NCB",914,1761364,0,304,2065,752,1186,10558,0.57677,0.03768,1.761364,"bacteria_odb10","22.6","19.4","3.2","11.3","66.1","124","C:22.6%[S:19.4%,D:3.2%],F:11.3%,M:66.1%,n:124","C:5.2%[S:5.2%,D:0.0%],F:2.6%,M:92.2%,n:194","C:2.0%[S:2.0%,D:0.0%],F:1.2%,M:96.8%,n:255"
"15_5m_91.fa","taxid assigned","based on 2294/3136 ORFs","1;131567;2;1224;68525;28221","1.00;0.99;0.96;0.68;0.41;0.41","Bacteria","0.96","Proteobacteria: 0.68","Deltaproteobacteria: 0.41","no support","no support","no support","no support","15_5m","NCB",1317,2313118,0,433,1774,1100,1122,20913,0.70865,0.02448,2.313118,"bacteria_odb10","12.1","12.1","0","17.7","70.2","124","C:12.1%[S:12.1%,D:0.0%],F:17.7%,M:70.2%,n:124","C:2.1%[S:2.1%,D:0.0%],F:4.1%,M:93.8%,n:194","C:0.4%[S:0.4%,D:0.0%],F:1.2%,M:98.4%,n:255"
"15_5m_92.fa","taxid assigned","based on 4710/4959 ORFs","1;131567;2;1783270;68336;976;768503;768507;89373;105","1.00;1.00;1.00;0.98;0.98;0.97;0.91;0.87;0.86;0.80","Bacteria","1.00","Bacteroidetes: 0.97","Cytophagia: 0.91","Cytophagales: 0.87","Cytophagaceae: 0.86","Runella: 0.80","no support","15_5m","NCB",1220,4473142,0,370,4033,964,2197,18311,0.43083,0.02404,4.473142,"bacteria_odb10","48.4","48.4","0","13.7","37.9","124","C:48.4%[S:48.4%,D:0.0%],F:13.7%,M:37.9%,n:124","C:12.9%[S:12.4%,D:0.5%],F:3.6%,M:83.5%,n:194","C:2.4%[S:2.4%,D:0.0%],F:2.7%,M:94.9%,n:255"
"15_5m_98.fa","taxid assigned","based on 10834/11568 ORFs","1;131567;2;1224;1236;135618","1.00;1.00;0.99;0.67;0.45;0.42","Bacteria","0.99","Proteobacteria: 0.67","Gammaproteobacteria: 0.45","Methylococcales: 0.42","no support","no support","no support","15_5m","NCB",895,12042973,0,136,20903,591,5882,195935,0.4044,0.02811,12.042973,"bacteria_odb10","100","5.6","94.4","0","0","124","C:100.0%[S:5.6%,D:94.4%],F:0.0%,M:0.0%,n:124","C:23.2%[S:6.2%,D:17.0%],F:6.2%,M:70.6%,n:194","C:8.2%[S:4.3%,D:3.9%],F:2.0%,M:89.8%,n:255"
"15mm_0.fa","taxid assigned","based on 3779/4571 ORFs","1;131567;2;2323;1783234;1783273","1.00;0.98;0.92;0.66;0.66;0.64","Bacteria","0.92","no support","no support","no support","no support","no support","no support","15mm","NCB",756,3945234,0,163,6679,553,2516,46516,0.32864,0.02608,3.945234,"bacteria_odb10","74.2","29","45.2","8.9","16.9","124","C:74.2%[S:29.0%,D:45.2%],F:8.9%,M:16.9%,n:124","C:14.4%[S:8.2%,D:6.2%],F:7.2%,M:78.4%,n:194","C:3.9%[S:3.5%,D:0.4%],F:0.8%,M:95.3%,n:255"
"15mm_1.fa","taxid assigned","based on 1128/1218 ORFs","1;131567;2;1783270;68336;976","1.00;1.00;1.00;0.79;0.78;0.54","Bacteria","1.00","Bacteroidetes: 0.54","no support","no support","no support","no support","no support","15mm","NCB",898,2349444,0,200,2930,695,1305,33219,0.477,0.04096,2.349444,"bacteria_odb10","1.6","1.6","0","0","98.4","124","C:1.6%[S:1.6%,D:0.0%],F:0.0%,M:98.4%,n:124","C:1.0%[S:1.0%,D:0.0%],F:0.0%,M:99.0%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mm_102.fa","taxid assigned","based on 2912/3195 ORFs","1;131567;2;1783270;68336;1134404","1.00;1.00;0.98;0.75;0.74;0.43","Bacteria","0.98","Ignavibacteriae: 0.43","no support","no support","no support","no support","no support","15mm","NCB",427,3372078,0,62,15259,271,3109,74989,0.36658,0.02443,3.372078,"bacteria_odb10","69.4","69.4","0","13.7","16.9","124","C:69.4%[S:69.4%,D:0.0%],F:13.7%,M:16.9%,n:124","C:14.4%[S:14.4%,D:0.0%],F:4.1%,M:81.5%,n:194","C:4.7%[S:4.3%,D:0.4%],F:1.2%,M:94.1%,n:255"
"15mm_104.fa","taxid assigned","based on 1209/1293 ORFs","1;131567;2;1783272;1239;186801;186802","1.00;0.99;0.98;0.83;0.81;0.38;0.34","Bacteria","0.98","Firmicutes: 0.81","Clostridia: 0.38","Eubacteriales: 0.34","no support","no support","no support","15mm","NCB",367,1055729,0,110,3374,287,1628,10058,0.45214,0.03017,1.055729,"clostridiales_odb10","38.6","38.6","0","11","50.4","264","C:36.3%[S:36.3%,D:0.0%],F:16.1%,M:47.6%,n:124","C:6.2%[S:6.2%,D:0.0%],F:5.2%,M:88.6%,n:194","C:1.6%[S:1.6%,D:0.0%],F:0.8%,M:97.6%,n:255"
"15mm_106.fa","taxid assigned","based on 1161/1219 ORFs","1;131567;2;1783257;203682;666505","1.00;1.00;1.00;0.93;0.92;0.48","Bacteria","1.00","Planctomycetes: 0.92","Phycisphaerae: 0.48","no support","no support","no support","no support","15mm","NCB",555,888311,0,200,1601,472,1098,4729,0.52949,0.02628,0.888311,"bacteria_odb10","18.5","18.5","0","18.5","63","124","C:18.5%[S:18.5%,D:0.0%],F:18.5%,M:63.0%,n:124","C:4.1%[S:4.1%,D:0.0%],F:1.0%,M:94.9%,n:194","C:0.4%[S:0.4%,D:0.0%],F:0.8%,M:98.8%,n:255"
"15mm_107.fa","taxid assigned","based on 4739/4981 ORFs","1;131567;2;1783270;68336;976","1.00;1.00;1.00;0.77;0.77;0.77","Bacteria","1.00","Bacteroidetes: 0.77","no support","no support","no support","no support","no support","15mm","NCB",842,5844750,0,181,9380,602,3239,46728,0.46325,0.03143,5.84475,"bacteroidetes_odb10","93.8","48.3","45.5","2","4.2","402","C:95.2%[S:46.8%,D:48.4%],F:4.0%,M:0.8%,n:124","C:17.0%[S:9.8%,D:7.2%],F:3.6%,M:79.4%,n:194","C:3.9%[S:2.7%,D:1.2%],F:2.4%,M:93.7%,n:255"
"15mm_108.fa","taxid assigned","based on 4204/4797 ORFs","1;131567;2;1783257;74201","1.00;1.00;0.99;0.56;0.47","Bacteria","0.99","Verrucomicrobia: 0.47","no support","no support","no support","no support","no support","15mm","NCB",2087,3982629,0,689,1996,1723,1187,8178,0.56793,0.03399,3.982629,"bacteria_odb10","37.1","36.3","0.8","18.5","44.4","124","C:37.1%[S:36.3%,D:0.8%],F:18.5%,M:44.4%,n:124","C:4.1%[S:4.1%,D:0.0%],F:5.7%,M:90.2%,n:194","C:2.8%[S:2.4%,D:0.4%],F:1.2%,M:96.0%,n:255"
"15mm_109.fa","taxid assigned","based on 1351/1494 ORFs","1;131567;2;1783270;68336;976","1.00;0.96;0.96;0.77;0.77;0.76","Bacteria","0.96","Bacteroidetes: 0.76","no support","no support","no support","no support","no support","15mm","NCB",1046,2013292,0,319,2031,858,1140,10825,0.3921,0.04098,2.013292,"eukaryota_odb10","0","0","0","0.4","99.6","255","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.4%,M:99.6%,n:255"
"15mm_11.fa","taxid assigned","based on 2183/2397 ORFs","1;131567;2;1783272;1239;526524;526525;128827;544447;2049044","1.00;0.99;0.99;0.97;0.96;0.91;0.90;0.90;0.90;0.90","Bacteria","0.99","Firmicutes: 0.96","Erysipelotrichia: 0.91","Erysipelotrichales: 0.90","Erysipelotrichaceae: 0.90",NA,"Erysipelotrichaceae bacterium: 0.90","15mm","NCB",65,2375573,0,3,369639,15,45006,496250,0.38813,0.0276,2.375573,"firmicutes_odb10","87.6","87.6","0","0.5","11.9","218","C:92.7%[S:92.7%,D:0.0%],F:1.6%,M:5.7%,n:124","C:18.0%[S:17.0%,D:1.0%],F:1.5%,M:80.5%,n:194","C:3.9%[S:3.1%,D:0.8%],F:1.2%,M:94.9%,n:255"
"15mm_117.fa","taxid assigned","based on 4462/4791 ORFs","1;131567;2;1783257;74201;414999;415000;134623;278955;2006848","1.00;1.00;1.00;0.83;0.79;0.46;0.42;0.42;0.39;0.38","Bacteria","1.00","Verrucomicrobia: 0.79","Opitutae: 0.46","Opitutales: 0.42","Opitutaceae: 0.42",NA,"Opitutaceae bacterium: 0.38","15mm","NCB",762,5054448,0,114,10640,534,2788,87057,0.63064,0.0289,5.054448,"bacteria_odb10","42.7","39.5","3.2","9.7","47.6","124","C:42.7%[S:39.5%,D:3.2%],F:9.7%,M:47.6%,n:124","C:9.2%[S:8.2%,D:1.0%],F:5.7%,M:85.1%,n:194","C:2.4%[S:2.4%,D:0.0%],F:0.8%,M:96.8%,n:255"
"15mm_121.fa","taxid assigned","based on 2937/3258 ORFs","1;131567;2;1783270;68336;976;117743;200644;403978;2021391","1.00;0.98;0.97;0.86;0.86;0.85;0.43;0.42;0.41;0.41","Bacteria","0.97","Bacteroidetes: 0.85","Flavobacteriia: 0.43","Flavobacteriales: 0.42",NA,NA,"Flavobacteriales bacterium: 0.41","15mm","NCB",1049,2813780,0,276,3160,819,1423,13710,0.45305,0.03219,2.81378,"bacteria_odb10","50","50","0","21","29","124","C:50.0%[S:50.0%,D:0.0%],F:21.0%,M:29.0%,n:124","C:9.8%[S:9.8%,D:0.0%],F:4.6%,M:85.6%,n:194","C:1.6%[S:1.6%,D:0.0%],F:3.5%,M:94.9%,n:255"
"15mm_124.fa","taxid assigned","based on 2913/2997 ORFs","1;131567;2;1224;28211","1.00;1.00;0.99;0.96;0.92","Bacteria","0.99","Proteobacteria: 0.96","Alphaproteobacteria: 0.92","no support","no support","no support","no support","15mm","NCB",717,2549175,0,166,4488,529,1743,38196,0.64486,0.02556,2.549175,"alphaproteobacteria_odb10","69.9","69.9","0","13.9","16.2","432","C:66.9%[S:66.9%,D:0.0%],F:22.6%,M:10.5%,n:124","C:10.8%[S:10.8%,D:0.0%],F:5.2%,M:84.0%,n:194","C:4.3%[S:4.3%,D:0.0%],F:2.0%,M:93.7%,n:255"
"15mm_125.fa","taxid assigned","based on 3991/4285 ORFs","1;131567;2;1783270;68336;976;200643;171549;2005523;346096","1.00;0.99;0.99;0.92;0.91;0.90;0.63;0.55;0.43;0.41","Bacteria","0.99","Bacteroidetes: 0.90","Bacteroidia: 0.63","Bacteroidales: 0.55","Paludibacteraceae: 0.43","Paludibacter: 0.41","no support","15mm","NCB",210,5655414,0,31,56271,121,12080,353392,0.35463,0.0206,5.655414,"bacteroidales_odb10","97.8","96.9","0.9","0.4","1.8","541","C:98.4%[S:97.6%,D:0.8%],F:0.8%,M:0.8%,n:124","C:18.6%[S:18.6%,D:0.0%],F:3.1%,M:78.3%,n:194","C:2.7%[S:2.7%,D:0.0%],F:2.7%,M:94.6%,n:255"
"15mm_127.fa","taxid assigned","based on 2104/2296 ORFs","1;131567;2;1783257","1.00;1.00;1.00;0.81","Bacteria","1.00","no support","no support","no support","no support","no support","no support","15mm","NCB",914,2198371,0,284,2650,733,1409,8992,0.61699,0.04005,2.198371,"bacteria_odb10","37.9","25","12.9","16.9","45.2","124","C:37.9%[S:25.0%,D:12.9%],F:16.9%,M:45.2%,n:124","C:6.2%[S:6.2%,D:0.0%],F:2.6%,M:91.2%,n:194","C:0.4%[S:0.4%,D:0.0%],F:1.6%,M:98.0%,n:255"
"15mm_129.fa","taxid assigned","based on 1662/1740 ORFs","1;131567;2;1224;28216;32003;32011","1.00;0.97;0.96;0.75;0.66;0.39;0.38","Bacteria","0.96","Proteobacteria: 0.75","Betaproteobacteria: 0.66","Nitrosomonadales: 0.39","Methylophilaceae: 0.38","no support","no support","15mm","NCB",663,1213406,0,219,1951,550,1141,10739,0.42113,0.04045,1.213406,"bacteria_odb10","41.2","32.3","8.9","22.6","36.2","124","C:41.2%[S:32.3%,D:8.9%],F:22.6%,M:36.2%,n:124","C:4.6%[S:3.6%,D:1.0%],F:6.2%,M:89.2%,n:194","C:0.8%[S:0.8%,D:0.0%],F:1.6%,M:97.6%,n:255"
"15mm_13.fa","taxid assigned","based on 512/757 ORFs","1;131567;2","1.00;0.79;0.72","Bacteria","0.72","no support","no support","no support","no support","no support","no support","15mm","NCB",231,507398,0,66,2308,186,1222,22346,0.41735,0.02909,0.507398,"bacteria_odb10","0.8","0","0.8","0","99.2","124","C:0.8%[S:0.0%,D:0.8%],F:0.0%,M:99.2%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mm_130.fa","taxid assigned","based on 10021/10581 ORFs","1;131567;2;1783270;68336;976;200643","1.00;1.00;1.00;0.87;0.87;0.86;0.58","Bacteria","1.00","Bacteroidetes: 0.86","Bacteroidia: 0.58","no support","no support","no support","no support","15mm","NCB",781,12623546,0,150,22988,535,7183,110624,0.40174,0.02522,12.623546,"bacteria_odb10","86.2","17.7","68.5","0","13.8","124","C:86.2%[S:17.7%,D:68.5%],F:0.0%,M:13.8%,n:124","C:21.6%[S:4.6%,D:17.0%],F:3.6%,M:74.8%,n:194","C:5.8%[S:3.1%,D:2.7%],F:1.6%,M:92.6%,n:255"
"15mm_137.fa","taxid assigned","based on 7041/7443 ORFs","1;131567;2;1224;28216;80840","1.00;0.98;0.98;0.85;0.64;0.34","Bacteria","0.98","Proteobacteria: 0.85","Betaproteobacteria: 0.64","Burkholderiales: 0.34","no support","no support","no support","15mm","NCB",1201,7401529,0,210,8313,845,2805,74427,0.55229,0.04013,7.401529,"burkholderiales_odb10","97.3","37.4","59.9","1","1.7","688","C:97.5%[S:41.9%,D:55.6%],F:1.6%,M:0.9%,n:124","C:16.5%[S:5.7%,D:10.8%],F:3.6%,M:79.9%,n:194","C:6.7%[S:4.3%,D:2.4%],F:2.7%,M:90.6%,n:255"
"15mm_138.fa","taxid assigned","based on 2113/2309 ORFs","1;131567;2;1224;2008785;119069;1798413;1970530","1.00;0.99;0.98;0.83;0.47;0.47;0.46;0.42","Bacteria","0.98","Proteobacteria: 0.83","Hydrogenophilalia: 0.47","Hydrogenophilales: 0.47",NA,NA,"Hydrogenophilales bacterium 28-61-23: 0.42","15mm","NCB",951,1729212,0,314,1847,790,1144,39216,0.5764,0.03714,1.729212,"bacteria_odb10","14.5","14.5","0","8.9","76.6","124","C:14.5%[S:14.5%,D:0.0%],F:8.9%,M:76.6%,n:124","C:5.2%[S:5.2%,D:0.0%],F:2.6%,M:92.2%,n:194","C:1.2%[S:1.2%,D:0.0%],F:0.4%,M:98.4%,n:255"
"15mm_139.fa","taxid assigned","based on 3764/3970 ORFs","1;131567;2;1224;1236;135613;1046;13724","1.00;1.00;1.00;0.95;0.90;0.86;0.86;0.46","Bacteria","1.00","Proteobacteria: 0.95","Gammaproteobacteria: 0.90","Chromatiales: 0.86","Chromatiaceae: 0.86","Thiocystis: 0.46","no support","15mm","NCB",240,4237002,0,36,33960,147,7718,140700,0.61086,0.02676,4.237002,"chromatiales_odb10","97.7","97.4","0.3","0.6","1.7","652","C:99.2%[S:98.4%,D:0.8%],F:0.8%,M:0.0%,n:124","C:19.6%[S:19.6%,D:0.0%],F:4.6%,M:75.8%,n:194","C:4.3%[S:3.5%,D:0.8%],F:1.6%,M:94.1%,n:255"
"15mm_142.fa","taxid assigned","based on 5957/8554 ORFs","1;131567;2","1.00;0.74;0.55","Bacteria","0.55","no support","no support","no support","no support","no support","no support","15mm","NCB",511,6879981,0,53,32803,300,4905,216919,0.33364,0.041,6.879981,"bacteria_odb10","67.7","37.1","30.6","8.9","23.4","124","C:67.7%[S:37.1%,D:30.6%],F:8.9%,M:23.4%,n:124","C:10.8%[S:8.2%,D:2.6%],F:3.1%,M:86.1%,n:194","C:1.2%[S:1.2%,D:0.0%],F:0.4%,M:98.4%,n:255"
"15mm_143.fa","taxid assigned","based on 12412/14211 ORFs","1;131567;2;1783257;74201","1.00;1.00;0.99;0.64;0.50","Bacteria","0.99","Verrucomicrobia: 0.50","no support","no support","no support","no support","no support","15mm","NCB",7442,11080917,0,2812,1467,6380,1072,6664,0.61662,0.03069,11.080917,"bacteria_odb10","45.2","34.7","10.5","27.4","27.4","124","C:45.2%[S:34.7%,D:10.5%],F:27.4%,M:27.4%,n:124","C:10.3%[S:7.7%,D:2.6%],F:4.6%,M:85.1%,n:194","C:2.0%[S:2.0%,D:0.0%],F:2.7%,M:95.3%,n:255"
"15mm_145.fa","taxid assigned","based on 4430/4993 ORFs","1;131567;2;1224;68525;28221","1.00;1.00;0.97;0.66;0.59;0.59","Bacteria","0.97","Proteobacteria: 0.66","Deltaproteobacteria: 0.59","no support","no support","no support","no support","15mm","NCB",1621,4193927,0,429,2849,1271,1384,32716,0.46321,0.03027,4.193927,"bacteria_odb10","62.1","53.2","8.9","13.7","24.2","124","C:62.1%[S:53.2%,D:8.9%],F:13.7%,M:24.2%,n:124","C:15.9%[S:14.4%,D:1.5%],F:4.1%,M:80.0%,n:194","C:2.0%[S:2.0%,D:0.0%],F:2.7%,M:95.3%,n:255"
"15mm_146.fa","taxid assigned","based on 3828/3948 ORFs","1;131567;2;1783257;74201","1.00;0.99;0.99;0.90;0.90","Bacteria","0.99","Verrucomicrobia: 0.90","no support","no support","no support","no support","no support","15mm","NCB",1130,3582129,0,249,3803,845,1531,51767,0.62685,0.02035,3.582129,"bacteria_odb10","66.1","54.8","11.3","16.1","17.8","124","C:66.1%[S:54.8%,D:11.3%],F:16.1%,M:17.8%,n:124","C:9.8%[S:7.2%,D:2.6%],F:5.7%,M:84.5%,n:194","C:2.0%[S:1.6%,D:0.4%],F:1.2%,M:96.8%,n:255"
"15mm_148.fa","taxid assigned","based on 5177/5439 ORFs","1;131567;2;1224;28216","1.00;0.99;0.99;0.90;0.38","Bacteria","0.99","Proteobacteria: 0.90","Betaproteobacteria: 0.38","no support","no support","no support","no support","15mm","NCB",544,5721067,0,66,18651,353,4244,197710,0.55446,0.0316,5.721067,"bacteria_odb10","77.4","33.9","43.5","1.6","21","124","C:77.4%[S:33.9%,D:43.5%],F:1.6%,M:21.0%,n:124","C:18.6%[S:12.9%,D:5.7%],F:4.1%,M:77.3%,n:194","C:5.1%[S:2.7%,D:2.4%],F:1.6%,M:93.3%,n:255"
