n_contigs	contig_bp	gap_pct	ctg_N50	ctg_L50	ctg_N90	ctg_L90	ctg_max	gc_avg	gc_std	filename
394	2255929	0.000	112	6544	308	3220	27526	0.64188	0.02585	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_84-contigs.fa
42	85225	0.000	12	2276	34	1080	8317	0.55816	0.11591	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_85-contigs.fa
650	6654389	0.000	56	25234	397	3651	180987	0.55512	0.04062	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_86-contigs.fa
1	1104	0.000	1	1104	1	1104	1104	0.53895	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_87-contigs.fa
3	4196	0.000	2	1163	3	1075	1958	0.27431	0.02067	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_88-contigs.fa
794	29918676	0.000	149	59527	516	17271	234611	0.37487	0.04177	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_89-contigs.fa
12	14557	0.000	6	1172	11	1055	1530	0.56653	0.06528	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_8-contigs.fa
1	1875	0.000	1	1875	1	1875	1875	0.48800	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_90-contigs.fa
755	6885882	0.000	165	12242	537	4260	65943	0.47497	0.03068	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_91-contigs.fa
5931	10266486	0.000	1953	1747	4959	1106	12229	0.32357	0.04318	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_92-contigs.fa
1	1987	0.000	1	1987	1	1987	1987	0.48717	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_93-contigs.fa
1	1524	0.000	1	1524	1	1524	1524	0.47244	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_94-contigs.fa
2644	5145548	0.000	797	2020	2167	1152	27032	0.31152	0.04610	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_95-contigs.fa
1162	2321331	0.000	361	2168	952	1177	14217	0.49380	0.04318	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_96-contigs.fa
2	2714	0.000	1	1570	2	1144	1570	0.59948	0.01675	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_97-contigs.fa
1	1131	0.000	1	1131	1	1131	1131	0.58886	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_98-contigs.fa
1117	9403230	0.000	33	48845	513	2450	579606	0.36598	0.04979	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_99-contigs.fa
954	2008423	0.000	288	2243	773	1224	13980	0.48322	0.02826	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/15mw_Bin_9-contigs.fa
520	14660171	0.000	94	47020	318	13259	219598	0.35077	0.02244	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_0-contigs.fa
255	3790112	0.000	39	27894	144	6105	132124	0.54776	0.03058	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_100-contigs.fa
80	296877	0.000	12	4689	57	1643	29175	0.42013	0.03541	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_101-contigs.fa
14	36802	0.000	4	2705	11	1322	6588	0.36150	0.03784	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_102-contigs.fa
1	1175	0.000	1	1175	1	1175	1175	0.45957	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_103-contigs.fa
84	106870	0.000	37	1209	74	1034	2345	0.53422	0.03049	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_104-contigs.fa
256	670441	0.000	52	3132	197	1243	22217	0.48310	0.04913	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_105-contigs.fa
51	82479	0.000	18	1564	44	1062	6185	0.62878	0.04568	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_106-contigs.fa
675	2727224	0.000	57	6466	452	1517	252257	0.38005	0.03224	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_107-contigs.fa
872	2736602	0.000	215	3885	656	1560	18663	0.68327	0.02837	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_108-contigs.fa
403	569174	0.000	158	1362	348	1067	3083	0.62228	0.03541	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_109-contigs.fa
197	424992	0.000	27	1742	157	1071	53598	0.50753	0.03092	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_10-contigs.fa
11939	19052480	0.000	4335	1600	10123	1100	9628	0.42323	0.04262	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_110-contigs.fa
1	1053	0.000	1	1053	1	1053	1053	0.43210	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_111-contigs.fa
14	30341	0.000	5	2305	12	1101	4771	0.62058	0.03718	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_112-contigs.fa
102	168390	0.000	37	1609	87	1128	5483	0.24144	0.02986	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_113-contigs.fa
3878	18290833	0.000	1081	5301	3028	2638	40100	0.44445	0.02925	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_114-contigs.fa
786	3455370	0.000	263	4734	637	2848	20307	0.59521	0.04712	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_115-contigs.fa
6789	12905956	0.000	2131	1970	5593	1154	20546	0.33687	0.04326	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_116-contigs.fa
181	262940	0.000	69	1423	156	1072	5166	0.29202	0.02936	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_117-contigs.fa
4759	9444388	0.000	1587	2114	3919	1239	26540	0.43624	0.04129	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_118-contigs.fa
809	1185975	0.000	301	1409	697	1057	6192	0.57393	0.04290	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_119-contigs.fa
4	5045	0.000	2	1236	4	1072	1551	0.62398	0.04324	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_11-contigs.fa
165	245917	0.000	61	1438	141	1047	6969	0.44578	0.03502	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_120-contigs.fa
411	1308148	0.000	78	4418	301	1428	38645	0.32259	0.03225	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_121-contigs.fa
101	137899	0.000	40	1348	88	1042	3598	0.60911	0.02715	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_122-contigs.fa
89	576287	0.000	15	11469	54	2449	53321	0.38529	0.03818	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_123-contigs.fa
79	1890546	0.000	11	49163	42	11163	191242	0.27908	0.04101	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_124-contigs.fa
64	96633	0.000	24	1565	55	1084	3494	0.43940	0.04896	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_125-contigs.fa
730	4251731	0.000	138	8330	482	2671	59755	0.61183	0.03143	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_126-contigs.fa
2	2274	0.000	1	1239	2	1035	1239	0.45778	0.03300	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_127-contigs.fa
225	698090	0.000	45	4402	166	1334	23226	0.33304	0.03023	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_128-contigs.fa
1234	2809266	0.000	315	2558	978	1206	17892	0.33963	0.04904	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_129-contigs.fa
641	1139852	0.000	194	1728	532	1098	20824	0.44353	0.02424	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_12-contigs.fa
4	5654	0.000	2	1481	4	1062	1977	0.47771	0.00790	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_130-contigs.fa
172	1198326	0.000	19	14036	106	2867	76553	0.32209	0.03218	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_131-contigs.fa
358	1941494	0.000	101	6138	278	2993	56439	0.63959	0.03024	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_132-contigs.fa
3	3710	0.000	2	1210	3	1144	1356	0.56685	0.03410	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_133-contigs.fa
14	20421	0.000	6	1393	13	1066	3129	0.44626	0.03775	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_134-contigs.fa
164	663736	0.000	18	7703	110	1501	96505	0.30943	0.03399	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_135-contigs.fa
10	16556	0.000	4	1607	9	1299	2803	0.64146	0.03147	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_136-contigs.fa
236	4893655	0.000	51	29655	160	9757	111202	0.31369	0.02389	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_137-contigs.fa
1	1209	0.000	1	1209	1	1209	1209	0.46733	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_138-contigs.fa
1	1380	0.000	1	1380	1	1380	1380	0.44783	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_139-contigs.fa
2	2386	0.000	1	1382	2	1004	1382	0.63873	0.02975	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_13-contigs.fa
223	778288	0.000	37	4914	158	1436	38609	0.65570	0.04583	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_140-contigs.fa
698	1298536	0.000	210	1902	577	1123	11210	0.62877	0.02214	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_141-contigs.fa
176	363586	0.000	51	2286	142	1150	7125	0.41298	0.03336	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_142-contigs.fa
852	1128977	0.000	344	1262	744	1034	5154	0.57708	0.07100	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_143-contigs.fa
63	91348	0.000	24	1397	55	1041	4432	0.59545	0.04593	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_144-contigs.fa
4	8869	0.000	2	2215	4	1280	3299	0.57481	0.00569	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_145-contigs.fa
10	16790	0.000	3	1773	9	1040	4200	0.44669	0.10015	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_146-contigs.fa
15	28455	0.000	5	2460	13	1040	4021	0.44164	0.03004	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_147-contigs.fa
63	81869	0.000	28	1269	56	1032	2224	0.52748	0.04028	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_148-contigs.fa
346	865008	0.000	84	2864	269	1255	19078	0.41972	0.06893	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_149-contigs.fa
1846	2947667	0.000	617	1518	1563	1071	25453	0.51656	0.05809	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_14-contigs.fa
984	2396827	0.000	267	2799	775	1291	24965	0.33762	0.02553	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_150-contigs.fa
36	3151099	0.000	5	180428	19	36923	470025	0.40142	0.03492	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_151-contigs.fa
1	1045	0.000	1	1045	1	1045	1045	0.51579	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_152-contigs.fa
345	481157	0.000	137	1342	300	1053	5661	0.43046	0.05318	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_153-contigs.fa
85	542623	0.000	18	10184	55	2712	34623	0.21464	0.02606	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_154-contigs.fa
824	3109625	0.000	199	4763	610	1831	25770	0.40806	0.02013	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_155-contigs.fa
201	312509	0.000	72	1550	173	1078	5101	0.46642	0.05686	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_156-contigs.fa
3543	5105593	0.000	1322	1374	3055	1051	13672	0.47461	0.05556	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_157-contigs.fa
25	30956	0.000	11	1282	22	1019	1791	0.29345	0.03671	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_158-contigs.fa
56	195722	0.000	11	5118	40	1283	19274	0.47363	0.05617	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_159-contigs.fa
448	3712501	0.000	78	13568	301	3474	69666	0.46554	0.02218	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_15-contigs.fa
1896	3971090	0.000	580	2247	1540	1223	15454	0.63126	0.02939	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_160-contigs.fa
203	691243	0.000	59	4313	153	1832	11390	0.49753	0.07549	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_161-contigs.fa
6	10255	0.000	2	1944	6	1042	3268	0.65285	0.00571	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_162-contigs.fa
779	1837988	0.000	177	2536	613	1215	44604	0.31135	0.03392	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_163-contigs.fa
167	759430	0.000	22	7824	110	1867	65703	0.37396	0.03359	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_164-contigs.fa
7376	13782338	0.000	2426	1948	6104	1166	9985	0.49060	0.01656	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_165-contigs.fa
4	16077	0.000	1	12372	3	1038	12372	0.58997	0.07386	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_166-contigs.fa
9	28197	0.000	3	3389	8	1808	5549	0.40831	0.05230	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_167-contigs.fa
8	11284	0.000	4	1402	7	1074	2355	0.56806	0.03005	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_168-contigs.fa
495	822781	0.000	161	1618	416	1086	10617	0.53491	0.03640	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_169-contigs.fa
100	1859656	0.000	17	34369	60	8071	86343	0.24899	0.02382	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_16-contigs.fa
143	3199608	0.000	34	34926	95	10784	80820	0.58373	0.02767	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_170-contigs.fa
972	1337506	0.000	381	1322	845	1044	5709	0.31431	0.06069	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_171-contigs.fa
666	13832766	0.000	97	40076	397	8338	217336	0.41328	0.03028	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_172-contigs.fa
2	76509	0.000	1	64537	2	11972	64537	0.36381	0.00650	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_173-contigs.fa
3339	8066937	0.000	940	2705	2642	1314	25394	0.47768	0.03628	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_174-contigs.fa
46	107911	0.000	9	2675	36	1098	19934	0.44754	0.03166	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_175-contigs.fa
18	26488	0.000	7	1492	16	1047	3077	0.46497	0.02921	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_176-contigs.fa
30	84305	0.000	4	2571	23	1174	17672	0.59376	0.04053	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_177-contigs.fa
100	1006375	0.000	11	28522	52	3937	93652	0.33439	0.03571	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_178-contigs.fa
1	1070	0.000	1	1070	1	1070	1070	0.44393	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_179-contigs.fa
140	297370	0.000	45	2326	114	1277	7418	0.26135	0.03068	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_17-contigs.fa
2092	8814876	0.000	321	5986	1462	1801	90454	0.45713	0.01755	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_180-contigs.fa
97	2010835	0.000	10	45886	55	7803	142344	0.37015	0.02496	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_181-contigs.fa
10	13432	0.000	5	1243	9	1106	2563	0.53983	0.02924	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_182-contigs.fa
42	85964	0.000	11	1953	34	1077	11611	0.41370	0.04399	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_183-contigs.fa
683	1279572	0.000	216	1960	564	1139	13598	0.54236	0.03400	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_184-contigs.fa
1149	18865342	0.000	260	22429	805	8107	165575	0.71374	0.02872	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_185-contigs.fa
19	29984	0.000	7	1402	17	1093	3849	0.58448	0.05132	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_186-contigs.fa
265	4847915	0.000	51	30678	165	8066	80816	0.60792	0.03559	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_187-contigs.fa
244	628099	0.000	45	3212	187	1156	39703	0.51478	0.05121	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_188-contigs.fa
252	629892	0.000	61	2932	196	1249	21892	0.46831	0.06034	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_189-contigs.fa
1517	3160631	0.000	398	2171	1223	1153	44808	0.36789	0.05962	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_18-contigs.fa
1	1032	0.000	1	1032	1	1032	1032	0.47771	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_190-contigs.fa
70	126213	0.000	19	1718	58	1075	8810	0.41786	0.03877	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_191-contigs.fa
820	13409113	0.000	166	23488	570	7575	222669	0.51421	0.04608	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_192-contigs.fa
2875	4179088	0.000	1072	1396	2472	1054	9057	0.32438	0.06818	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_193-contigs.fa
1	1074	0.000	1	1074	1	1074	1074	0.55028	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_194-contigs.fa
47	71667	0.000	18	1468	41	1042	3763	0.60829	0.02852	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_195-contigs.fa
1329	10268419	0.000	152	14552	797	2957	158100	0.41519	0.05220	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_196-contigs.fa
913	3319591	0.000	231	4430	686	1838	17203	0.47945	0.02584	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_197-contigs.fa
12	20361	0.000	4	1549	10	1026	4232	0.61303	0.08154	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_198-contigs.fa
1513	3895863	0.000	353	3006	1170	1272	49735	0.40958	0.01862	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_199-contigs.fa
1	1105	0.000	1	1105	1	1105	1105	0.56018	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_19-contigs.fa
109	406683	0.000	7	19183	73	1190	49384	0.45733	0.04576	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_1-contigs.fa
710	9537447	0.000	110	21350	470	5798	184901	0.47817	0.02967	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_20-contigs.fa
1331	3997246	0.000	321	3637	999	1468	28417	0.49846	0.05588	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_21-contigs.fa
1658	2754724	0.000	568	1651	1399	1105	8123	0.46637	0.02336	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_22-contigs.fa
36	59612	0.000	12	1605	31	1051	5568	0.35406	0.04496	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_23-contigs.fa
146	247301	0.000	46	1675	123	1079	9889	0.55393	0.06534	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_24-contigs.fa
1	1314	0.000	1	1314	1	1314	1314	0.42846	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_25-contigs.fa
3	4340	0.000	2	1437	3	1175	1728	0.27604	0.01529	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_26-contigs.fa
1	1103	0.000	1	1103	1	1103	1103	0.40254	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_27-contigs.fa
660	4908551	0.000	171	9168	488	4117	62953	0.47940	0.03726	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_28-contigs.fa
6	6968	0.000	3	1160	6	1015	1372	0.44245	0.05403	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_29-contigs.fa
1026	2391756	0.000	309	2579	825	1342	14524	0.64242	0.04547	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_2-contigs.fa
395	1912061	0.000	58	9672	251	1794	64278	0.31848	0.04344	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_30-contigs.fa
7	14099	0.000	3	1948	6	1213	3769	0.43003	0.08426	/srv/beegfs/scratch/users/s/saini7/MS2/LC_competitive_binning_bins/ALL_C_BINS/17m_Bin_31-contigs.fa
